"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2011-01-15","2011","01","15","","-7.8","","-14.9","","-11.4","","29.4","","0.0","","0.0","","9.4","","7.2","","3","","","","",""
"2011-01-16","2011","01","16","","-9.7","","-19.0","","-14.4","","32.4","","0.0","","0.0","","0.4","","0.4","","8","","","","",""
"2011-01-17","2011","01","17","","-13.7","","-23.4","","-18.6","","36.6","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"2011-01-18","2011","01","18","","0.1","","-15.4","","-7.7","","25.7","","0.0","","0.0","","3.6","","3.2","","7","","","","",""
"2011-01-19","2011","01","19","","-3.9","","-10.2","","-7.1","","25.1","","0.0","","0.0","","0.4","","0.4","","8","","","","",""
"2011-01-20","2011","01","20","","-9.6","","-12.4","","-11.0","","29.0","","0.0","","0.0","","0.4","","0.4","","8","","","","",""
"2011-01-21","2011","01","21","","-8.2","","-15.7","","-12.0","","30.0","","0.0","","0.0","","2.4","","2.2","","8","","","","",""
"2011-01-22","2011","01","22","","-13.2","","-19.2","","-16.2","","34.2","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"2011-01-23","2011","01","23","","-16.6","","-25.8","","-21.2","","39.2","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"2011-01-24","2011","01","24","","-16.9","","-27.9","","-22.4","","40.4","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"2011-01-25","2011","01","25","","-12.5","","-18.3","","-15.4","","33.4","","0.0","","0.0","","3.0","","2.2","","8","","","","",""
"2011-01-26","2011","01","26","","-7.2","","-17.7","","-12.5","","30.5","","0.0","","0.0","","1.0","","0.6","","9","","","","",""
"2011-01-27","2011","01","27","","-3.1","","-8.7","","-5.9","","23.9","","0.0","","0.0","","0.8","","0.4","","9","","","","",""
"2011-01-28","2011","01","28","","-1.7","","-6.9","","-4.3","","22.3","","0.0","","0.0","","0.4","","0.4","","9","","","","",""
"2011-01-29","2011","01","29","","-4.4","","-11.5","","-8.0","","26.0","","0.0","","0.0","","3.4","","2.8","","8","","","","",""
"2011-01-30","2011","01","30","","-8.5","","-16.4","","-12.5","","30.5","","0.0","","0.0","","0.4","","0.4","","9","","","","",""
"2011-01-31","2011","01","31","","-15.2","","-20.9","","-18.1","","36.1","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"2011-02-01","2011","02","01","","-11.8","","-16.4","","-14.1","","32.1","","0.0","","0.0","","1.6","","1.4","","9","","","","",""
"2011-02-02","2011","02","02","","-10.6","","-13.1","","-11.9","","29.9","","0.0","","0.0","","20.4","","19.0","","10","","","","",""
"2011-02-03","2011","02","03","","-5.7","","-15.2","","-10.5","","28.5","","0.0","","0.0","","0.4","","0.4","","20","","","","",""
"2011-02-04","2011","02","04","","-3.1","","-10.0","","-6.6","","24.6","","0.0","","0.0","","0.0","T","0.0","T","20","","","","",""
"2011-02-05","2011","02","05","","1.3","","-6.5","","-2.6","","20.6","","0.0","","0.0","","11.2","","13.2","","18","","","","",""
"2011-02-06","2011","02","06","","1.2","","-3.6","","-1.2","","19.2","","0.0","","0.0","","2.8","","3.4","","29","","","","",""
"2011-02-07","2011","02","07","","1.5","","-0.8","","0.4","","17.6","","0.0","","0.0","","3.0","","3.4","","25","","","","",""
"2011-02-08","2011","02","08","","-0.3","","-17.2","","-8.8","","26.8","","0.0","","0.0","","3.6","","3.2","","26","","","","",""
"2011-02-09","2011","02","09","","-5.0","","-16.9","","-11.0","","29.0","","0.0","","0.0","","0.8","","0.8","","27","","","","",""
"2011-02-10","2011","02","10","","-9.1","","-14.9","","-12.0","","30.0","","0.0","","0.0","","0.0","T","0.0","T","27","","","","",""
"2011-02-11","2011","02","11","","-5.7","","-12.4","","-9.1","","27.1","","0.0","","0.0","","0.0","T","0.0","T","26","","","","",""
"2011-02-12","2011","02","12","","-1.7","","-12.5","","-7.1","","25.1","","0.0","","0.0","","3.6","","3.6","","27","","","","",""
"2011-02-13","2011","02","13","","-2.6","","-14.9","","-8.8","","26.8","","0.0","","0.0","","10.4","","10.0","","26","","","","",""
"2011-02-14","2011","02","14","","1.4","","-10.4","","-4.5","","22.5","","0.0","","1.8","","4.2","","6.4","","32","","","","",""
"2011-02-15","2011","02","15","","-10.3","","-19.0","","-14.7","","32.7","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"2011-02-16","2011","02","16","","-4.3","","-15.1","","-9.7","","27.7","","0.0","","0.0","","0.0","","0.0","","31","","","","",""
"2011-02-17","2011","02","17","","6.8","","-4.5","","1.2","","16.8","","0.0","","0.8","","0.0","","0.8","","31","","","","",""
"2011-02-18","2011","02","18","","9.6","","0.0","","4.8","","13.2","","0.0","","4.8","","0.2","","5.0","","22","","","","",""
"2011-02-19","2011","02","19","","0.8","","-11.6","","-5.4","","23.4","","0.0","","0.0","","0.8","","0.8","","11","","","","",""
"2011-02-20","2011","02","20","","-8.3","","-14.1","","-11.2","","29.2","","0.0","","0.0","","0.6","","0.6","","11","","","","",""
"2011-02-21","2011","02","21","","-9.0","","-15.7","","-12.4","","30.4","","0.0","","0.0","","0.2","","0.2","","10","","","","",""
"2011-02-22","2011","02","22","","-5.8","","-17.5","","-11.7","","29.7","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"2011-02-23","2011","02","23","","-3.4","","-16.1","","-9.8","","27.8","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"2011-02-24","2011","02","24","","-1.9","","-11.8","","-6.9","","24.9","","0.0","","0.0","","0.2","","0.2","","9","","","","",""
"2011-02-25","2011","02","25","","-2.5","","-9.3","","-5.9","","23.9","","0.0","","0.0","","3.8","","3.6","","9","","","","",""
"2011-02-26","2011","02","26","","-8.9","","-14.1","","-11.5","","29.5","","0.0","","0.0","","0.0","T","0.0","T","10","","","","",""
"2011-02-27","2011","02","27","","-4.6","","-12.7","","-8.7","","26.7","","0.0","","0.0","","1.6","","1.6","","10","","","","",""
"2011-02-28","2011","02","28","","1.4","","-6.1","","-2.4","","20.4","","0.0","","4.4","","7.0","","11.4","","10","","","","",""
"2011-03-01","2011","03","01","","-2.9","","-10.2","","-6.6","","24.6","","0.0","","0.0","","0.0","","0.0","","11","","","","",""
"2011-03-02","2011","03","02","","2.1","","-15.9","","-6.9","","24.9","","0.0","","0.0","","1.6","","1.4","","12","","","","",""
"2011-03-03","2011","03","03","","-10.1","","-20.4","","-15.3","","33.3","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"2011-03-04","2011","03","04","","1.5","","-15.5","","-7.0","","25.0","","0.0","","0.0","T","0.0","T","0.0","T","12","","","","",""
"2011-03-05","2011","03","05","","5.9","","0.7","","3.3","","14.7","","0.0","","24.6","","0.2","","24.8","","12","","","","",""
"2011-03-06","2011","03","06","","5.6","","-6.6","","-0.5","","18.5","","0.0","","15.4","","4.4","","21.4","","6","","","","",""
"2011-03-07","2011","03","07","","-3.0","","-15.4","","-9.2","","27.2","","0.0","","0.0","","14.2","","14.2","","15","","","","",""
"2011-03-08","2011","03","08","","-3.2","","-18.8","","-11.0","","29.0","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"2011-03-09","2011","03","09","","-1.0","","-12.5","","-6.8","","24.8","","0.0","","0.0","","5.2","","5.2","","25","","","","",""
"2011-03-10","2011","03","10","","3.1","","-1.9","","0.6","","17.4","","0.0","","26.0","","7.8","","33.8","","29","","","","",""
"2011-03-11","2011","03","11","","6.2","","1.5","","3.9","","14.1","","0.0","","6.6","","0.0","","6.6","","21","","","","",""
"2011-03-12","2011","03","12","","3.1","","0.4","","1.8","","16.2","","0.0","","0.0","T","0.2","","0.2","","12","","","","",""
"2011-03-13","2011","03","13","","3.8","","-1.9","","1.0","","17.0","","0.0","","0.0","","0.4","","0.4","","10","","","","",""
"2011-03-14","2011","03","14","","2.2","","-4.7","","-1.3","","19.3","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"2011-03-15","2011","03","15","","3.9","","-6.6","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"2011-03-16","2011","03","16","","3.7","","-0.6","","1.6","","16.4","","0.0","","5.0","","0.0","","5.0","","5","","","","",""
"2011-03-17","2011","03","17","","7.9","","1.8","","4.9","","13.1","","0.0","","5.2","","0.0","","5.2","","3","","","","",""
"2011-03-18","2011","03","18","","11.2","","-1.4","","4.9","","13.1","","0.0","","0.6","","0.2","","0.8","","2","","","","",""
"2011-03-19","2011","03","19","","2.0","","-4.2","","-1.1","","19.1","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","",""
"2011-03-20","2011","03","20","","4.0","","-6.7","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"2011-03-21","2011","03","21","","3.0","","0.1","","1.6","","16.4","","0.0","","0.0","T","8.6","","8.6","","0","T","","","",""
"2011-03-22","2011","03","22","","5.0","","-5.6","","-0.3","","18.3","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","",""
"2011-03-23","2011","03","23","","-0.2","","-8.6","","-4.4","","22.4","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"2011-03-24","2011","03","24","","1.1","","-6.5","","-2.7","","20.7","","0.0","","0.0","","0.4","","0.4","","0","T","","","",""
"2011-03-25","2011","03","25","","-1.6","","-6.5","","-4.1","","22.1","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","",""
"2011-03-26","2011","03","26","","0.4","","-7.1","","-3.4","","21.4","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"2011-03-27","2011","03","27","","-1.2","","-9.7","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"2011-03-28","2011","03","28","","0.7","","-5.5","","-2.4","","20.4","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","",""
"2011-03-29","2011","03","29","","5.3","","-2.8","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"2011-03-30","2011","03","30","","8.4","","-4.5","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-03-31","2011","03","31","","9.5","","-1.6","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-04-01","2011","04","01","","5.5","","0.8","","3.2","","14.8","","0.0","","0.6","","0.6","","1.2","","0","","","","",""
"2011-04-02","2011","04","02","","11.6","","-0.4","","5.6","","12.4","","0.0","","0.0","T","0.0","T","0.0","T","0","","","","",""
"2011-04-03","2011","04","03","","10.2","","1.1","","5.7","","12.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-04-04","2011","04","04","","8.4","","1.0","","4.7","","13.3","","0.0","","9.2","","1.6","","10.8","","0","","","","",""
"2011-04-05","2011","04","05","","9.5","","-0.3","","4.6","","13.4","","0.0","","3.0","","0.0","","3.0","","0","","","","",""
"2011-04-06","2011","04","06","","5.8","","-2.9","","1.5","","16.5","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"2011-04-07","2011","04","07","","7.6","","-4.1","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-04-08","2011","04","08","","11.9","","-4.1","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-04-09","2011","04","09","","15.2","","2.5","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-04-10","2011","04","10","","16.4","","4.2","","10.3","","7.7","","0.0","","7.6","","0.0","","7.6","","0","","","","",""
"2011-04-11","2011","04","11","","23.6","","8.7","","16.2","","1.8","","0.0","","9.2","","0.0","","9.2","","0","","","","",""
"2011-04-12","2011","04","12","","13.4","","3.3","","8.4","","9.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-04-13","2011","04","13","","9.4","","4.1","","6.8","","11.2","","0.0","","7.4","","0.0","","7.4","","0","","","","",""
"2011-04-14","2011","04","14","","10.4","","-1.3","","4.6","","13.4","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"2011-04-15","2011","04","15","","3.7","","-4.3","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-04-16","2011","04","16","","6.2","","-1.3","","2.5","","15.5","","0.0","","24.2","","0.2","","24.4","","0","","","","",""
"2011-04-17","2011","04","17","","8.7","","0.9","","4.8","","13.2","","0.0","","15.2","","0.2","","15.4","","0","","","","",""
"2011-04-18","2011","04","18","","5.2","","1.1","","3.2","","14.8","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"2011-04-19","2011","04","19","","8.7","","-2.2","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-04-20","2011","04","20","","7.4","","0.4","","3.9","","14.1","","0.0","","21.0","","3.0","","24.0","","0","T","","","",""
"2011-04-21","2011","04","21","","6.8","","-0.3","","3.3","","14.7","","0.0","","1.0","","0.0","T","1.0","","0","","","","",""
"2011-04-22","2011","04","22","","12.0","","-1.3","","5.4","","12.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-04-23","2011","04","23","","12.9","","3.1","","8.0","","10.0","","0.0","","3.4","","0.0","","3.4","","0","","","","",""
"2011-04-24","2011","04","24","","13.5","","5.7","","9.6","","8.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-04-25","2011","04","25","","16.4","","3.8","","10.1","","7.9","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-04-26","2011","04","26","","13.4","","7.3","","10.4","","7.6","","0.0","","12.0","","0.0","","12.0","","0","","","","",""
"2011-04-27","2011","04","27","","15.0","","6.3","","10.7","","7.3","","0.0","","8.8","","0.0","","8.8","","0","","","","",""
"2011-04-28","2011","04","28","","23.5","","8.4","","16.0","","2.0","","0.0","","6.2","","0.0","","6.2","","0","","","","",""
"2011-04-29","2011","04","29","","14.3","","7.6","","11.0","","7.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"2011-04-30","2011","04","30","","17.2","","3.3","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-05-01","2011","05","01","","20.7","","4.9","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-05-02","2011","05","02","","18.6","","9.2","","13.9","","4.1","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"2011-05-03","2011","05","03","","11.6","","7.8","","9.7","","8.3","","0.0","","22.8","","0.0","","22.8","","0","","","","",""
"2011-05-04","2011","05","04","","8.4","","6.0","","7.2","","10.8","","0.0","","7.2","","0.0","","7.2","","0","","","","",""
"2011-05-05","2011","05","05","","7.6","","4.5","","6.1","","11.9","","0.0","","9.6","","0.0","","9.6","","0","","","","",""
"2011-05-06","2011","05","06","","16.8","","4.5","","10.7","","7.3","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"2011-05-07","2011","05","07","","16.7","","5.3","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-05-08","2011","05","08","","16.4","","8.6","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-05-09","2011","05","09","","18.7","","8.7","","13.7","","4.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-05-10","2011","05","10","","17.3","","6.7","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-05-11","2011","05","11","","19.6","","6.4","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-05-12","2011","05","12","","21.0","","7.0","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-05-13","2011","05","13","","25.2","","8.8","","17.0","","1.0","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"2011-05-14","2011","05","14","","12.7","","10.5","","11.6","","6.4","","0.0","","27.6","","0.0","","27.6","","0","","","","",""
"2011-05-15","2011","05","15","","12.6","","7.3","","10.0","","8.0","","0.0","","14.4","","0.0","","14.4","","0","","","","",""
"2011-05-16","2011","05","16","","7.6","","6.1","","6.9","","11.1","","0.0","","16.2","","0.0","","16.2","","0","","","","",""
"2011-05-17","2011","05","17","","12.1","","5.9","","9.0","","9.0","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"2011-05-18","2011","05","18","","17.6","","8.7","","13.2","","4.8","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"2011-05-19","2011","05","19","","23.9","","15.0","","19.5","","0.0","","1.5","","1.0","","0.0","","1.0","","0","","","","",""
"2011-05-20","2011","05","20","","23.6","","14.5","","19.1","","0.0","","1.1","","0.2","","0.0","","0.2","","0","","","","",""
"2011-05-21","2011","05","21","","23.9","","12.5","","18.2","","0.0","","0.2","","1.8","","0.0","","1.8","","0","","","","",""
"2011-05-22","2011","05","22","","23.4","","9.7","","16.6","","1.4","","0.0","","5.8","","0.0","","5.8","","0","","","","",""
"2011-05-23","2011","05","23","","22.5","","15.0","","18.8","","0.0","","0.8","","2.8","","0.0","","2.8","","0","","","","",""
"2011-05-24","2011","05","24","","23.5","","10.1","","16.8","","1.2","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"2011-05-25","2011","05","25","","18.5","","9.6","","14.1","","3.9","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-05-26","2011","05","26","","19.9","","11.1","","15.5","","2.5","","0.0","","5.4","","0.0","","5.4","","0","","","","",""
"2011-05-27","2011","05","27","","12.0","","10.0","","11.0","","7.0","","0.0","","13.0","","0.0","","13.0","","0","","","","",""
"2011-05-28","2011","05","28","","21.4","","10.0","","15.7","","2.3","","0.0","","6.6","","0.0","","6.6","","0","","","","",""
"2011-05-29","2011","05","29","","21.0","","16.0","","18.5","","0.0","","0.5","","7.0","","0.0","","7.0","","0","","","","",""
"2011-05-30","2011","05","30","","26.3","","16.2","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","0","","","","",""
"2011-05-31","2011","05","31","","28.8","","17.9","","23.4","","0.0","","5.4","","0.0","","0.0","","0.0","","0","","","","",""
"2011-06-01","2011","06","01","","29.3","","16.6","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-06-02","2011","06","02","","17.3","","9.5","","13.4","","4.6","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"2011-06-03","2011","06","03","","21.7","","8.2","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-06-04","2011","06","04","","21.3","","8.0","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-06-05","2011","06","05","","22.5","","13.6","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","0","","","","",""
"2011-06-06","2011","06","06","","26.9","","13.6","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","0","","","","",""
"2011-06-07","2011","06","07","","29.1","","16.3","","22.7","","0.0","","4.7","","0.0","","0.0","","0.0","","0","","","","",""
"2011-06-08","2011","06","08","","31.4","","19.9","","25.7","","0.0","","7.7","","10.4","","0.0","","10.4","","0","","","","",""
"2011-06-09","2011","06","09","","27.8","","17.6","","22.7","","0.0","","4.7","","1.0","","0.0","","1.0","","0","","","","",""
"2011-06-10","2011","06","10","","22.3","","14.2","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"2011-06-11","2011","06","11","","21.5","","14.2","","17.9","","0.1","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"2011-06-12","2011","06","12","","19.3","","13.7","","16.5","","1.5","","0.0","","30.2","","0.0","","30.2","","0","","","","",""
"2011-06-13","2011","06","13","","15.1","","12.5","","13.8","","4.2","","0.0","","10.4","","0.0","","10.4","","0","","","","",""
"2011-06-14","2011","06","14","","23.5","","11.1","","17.3","","0.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"2011-06-15","2011","06","15","","28.1","","13.8","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-06-16","2011","06","16","","30.3","","17.3","","23.8","","0.0","","5.8","","0.0","","0.0","","0.0","","0","","","","",""
"2011-06-17","2011","06","17","","26.3","","17.7","","22.0","","0.0","","4.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"2011-06-18","2011","06","18","","26.1","","14.2","","20.2","","0.0","","2.2","","5.0","","0.0","","5.0","","0","","","","",""
"2011-06-19","2011","06","19","","24.2","","10.1","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-06-20","2011","06","20","","24.8","","12.3","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","0","","","","",""
"2011-06-21","2011","06","21","","27.0","","13.4","","20.2","","0.0","","2.2","","0.0","T","0.0","","0.0","T","0","","","","",""
"2011-06-22","2011","06","22","","26.9","","15.0","","21.0","","0.0","","3.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"2011-06-23","2011","06","23","","23.5","","17.8","","20.7","","0.0","","2.7","","7.0","","0.0","","7.0","","0","","","","",""
"2011-06-24","2011","06","24","","19.4","","16.1","","17.8","","0.2","","0.0","","16.8","","0.0","","16.8","","0","","","","",""
"2011-06-25","2011","06","25","","21.7","","15.2","","18.5","","0.0","","0.5","","11.0","","0.0","","11.0","","0","","","","",""
"2011-06-26","2011","06","26","","24.7","","17.3","","21.0","","0.0","","3.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"2011-06-27","2011","06","27","","26.8","","14.9","","20.9","","0.0","","2.9","","0.0","","0.0","","0.0","","0","","","","",""
"2011-06-28","2011","06","28","","28.0","","17.9","","23.0","","0.0","","5.0","","0.2","","0.0","","0.2","","0","","","","",""
"2011-06-29","2011","06","29","","20.0","","14.6","","17.3","","0.7","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"2011-06-30","2011","06","30","","20.8","","14.6","","17.7","","0.3","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"2011-07-01","2011","07","01","","25.9","","14.0","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-07-02","2011","07","02","","29.4","","18.5","","24.0","","0.0","","6.0","","0.0","","0.0","","0.0","","0","","","","",""
"2011-07-03","2011","07","03","","30.7","","20.2","","25.5","","0.0","","7.5","","14.2","","0.0","","14.2","","0","","","","",""
"2011-07-04","2011","07","04","","29.8","","19.1","","24.5","","0.0","","6.5","","0.0","","0.0","","0.0","","0","","","","",""
"2011-07-05","2011","07","05","","30.1","","18.3","","24.2","","0.0","","6.2","","0.0","T","0.0","","0.0","T","0","","","","",""
"2011-07-06","2011","07","06","","25.5","","17.0","","21.3","","0.0","","3.3","","3.0","","0.0","","3.0","","0","","","","",""
"2011-07-07","2011","07","07","","24.3","","15.1","","19.7","","0.0","","1.7","","0.0","","0.0","","0.0","","0","","","","",""
"2011-07-08","2011","07","08","","27.4","","15.4","","21.4","","0.0","","3.4","","7.6","","0.0","","7.6","","0","","","","",""
"2011-07-09","2011","07","09","","25.8","","14.5","","20.2","","0.0","","2.2","","0.0","","0.0","","0.0","","0","","","","",""
"2011-07-10","2011","07","10","","27.9","","17.8","","22.9","","0.0","","4.9","","0.0","","0.0","","0.0","","0","","","","",""
"2011-07-11","2011","07","11","","30.2","","20.2","","25.2","","0.0","","7.2","","2.2","","0.0","","2.2","","0","","","","",""
"2011-07-12","2011","07","12","","29.6","","18.8","","24.2","","0.0","","6.2","","0.0","","0.0","","0.0","","0","","","","",""
"2011-07-13","2011","07","13","","23.7","","14.7","","19.2","","0.0","","1.2","","13.6","","0.0","","13.6","","0","","","","",""
"2011-07-14","2011","07","14","","26.5","","12.5","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
